case_id,qid,condition,rank,docid,retrieval_score_raw,score,rel,doc_lang,snippet
CASE_0001,1087736,mixed,2,8470877,0.681598,0.681598,0,es,"Botox. La toxina botulínica (Botox), un veneno muscular que aparece en las noticias como tratamiento cosmético para las arrugas, se ha utilizado en muchas áreas de la medicina durante algún tiempo, como en el tratamiento de espasmos musculares y ciertos tipos de dolores de cabeza. Su último uso médi"
CASE_0001,1087736,mixed,3,1088389,0.670477,0.670477,0,es,"1 La toxina botulínica se usa para reducir las líneas finas y las arrugas al paralizar los músculos subyacentes. 2 Las personas también usan Botox para tratar la sudoración excesiva, las migrañas, los trastornos musculares y algunos trastornos de la vejiga y el intestino. 3 El botulismo, una infecci"
CASE_0001,1087736,mixed,4,7369084,0.66844,0.66844,0,es,"La toxina botulínica es solo un ejemplo de venenos extraordinariamente peligrosos que tienen aplicaciones médicas útiles. El captopril, un fármaco antihipertensivo de mil millones de dólares, se desarrolló a partir de estudios realizados sobre venenos de serpientes. La exenatida, comercializada como"
CASE_0001,1087736,mixed,5,7369081,0.667397,0.667397,0,es,"La toxina botulínica es solo un ejemplo de venenos extraordinariamente peligrosos que tienen aplicaciones médicas útiles. El captopril, un fármaco antihipertensivo de mil millones de dólares, se desarrolló a partir de estudios realizados sobre venenos de serpientes. La exenatida, comercializada como"
CASE_0001,1087736,mixed,6,4194426,0.665844,0.665844,0,es,"La toxina botulínica (BTX) es una proteína neurotóxica producida por la bacteria Clostridium botulinum y especies relacionadas. También se produce comercialmente para uso médico, cosmético y de investigación. Hay dos tipos comerciales principales: la toxina botulínica tipo A y la toxina botulínica t"
CASE_0001,1087736,mixed,7,7169717,0.662617,0.662617,0,zh,â€¢ 肉毒杆菌毒素是最受欢迎的整容手术治疗 - 每年有超过 600 万次肉毒杆菌毒素治疗。 Ã ¢ Â Â Â Â ¢ Botox是一种来自肉毒杆菌的神经毒素 - 一种在自然环境中发现的有机体，在那里它几乎没有活性和无毒。
CASE_0001,1087736,mixed,8,2983115,0.660452,0.660452,0,es,"La infección con la bacteria causa el botulismo. La toxina también se utiliza comercialmente en medicina, cosmética e investigación. El botulínico es la toxina más agudamente letal que se conoce, con una dosis letal media humana estimada (LD50) de 1.3ÃƒÂ ¢ Ã‚â‚¬Ã‚â € œ2,1 ng / kg por vía intravenosa"
CASE_0001,1087736,mixed,9,7428613,0.659216,0.659216,0,es,"1 La toxina botulínica se usa para reducir las líneas finas y las arrugas al paralizar los músculos subyacentes. 2 Las personas también usan Botox para tratar la sudoración excesiva, las migrañas, los trastornos musculares y algunos trastornos de la vejiga y el intestino. 3 El botulismo, una infecci"
CASE_0001,1087736,mixed,10,5656043,0.658054,0.658054,0,es,"1 La toxina botulínica se usa para reducir las líneas finas y las arrugas al paralizar los músculos subyacentes. 2 Las personas también usan Botox para tratar la sudoración excesiva, las migrañas, los trastornos musculares y algunos trastornos de la vejiga y el intestino. 3 El botulismo, una infecci"
CASE_0001,1092005,endpoint,1,7867852,0.759789,0.759789,0,es,"¿En qué basan los biólogos su clasificación de organismos? ¿En qué basan los biólogos su clasificación de organismos? Respuestas Homología genómica, morfología, comportamiento (incluido trófico y reproductivo), nicho ecológico y ubicación geográfica."
CASE_0001,1092005,endpoint,2,7867853,0.749276,0.749276,0,es,¿En qué basan los biólogos su clasificación de organismos? ¿En qué basan los biólogos su clasificación de organismos? Homología genómica
CASE_0001,1092005,endpoint,3,7782675,0.733483,0.733483,0,es,"La clasificación biológica representa cómo se relacionan los organismos con las especies como la parte más específica. Los biólogos ordenan los organismos en una jerarquía de grupos y subgrupos basados ​​en similitudes y diferencias, que tienen que ver con cuán estrechamente relacionados están. Una"
CASE_0001,1092005,endpoint,4,8402234,0.726404,0.726404,0,es,"La clasificación biológica es el proceso mediante el cual los científicos agrupan los organismos vivos. Los organismos se clasifican según su similitud. Históricamente, la similitud se determinaba examinando las características físicas de un organismo, pero la clasificación moderna utiliza una varie"
CASE_0001,1092005,endpoint,5,788044,0.716755,0.716755,0,es,"La clasificación biológica representa cómo se relacionan los organismos con las especies como la parte más específica. Los biólogos ordenan a los organismos en una jerarquía de grupos y subgrupos basados ​​en similitudes y diferencias, que tienen que ver con cuán estrechamente relacionados están. La"
CASE_0001,1092005,endpoint,6,4384662,0.713616,0.713616,0,es,Los biólogos clasifican los organismos en varios grupos o categorías. Esto permite a los científicos organizar millones de especies de seres vivos basándose en características compartidas y ayudar en la identificación de organismos recién descubiertos.
CASE_0001,1092005,endpoint,7,7867851,0.709535,0.709535,0,es,Los biólogos han desarrollado un sistema específico para clasificar todos los organismos vivos que se basa en dividir todos los organismos conocidos en grupos de acuerdo con características comunes que los científicos creen que son biológicamente importantes.
CASE_0001,1092005,endpoint,8,7867845,0.705898,0.705898,1,es,OLE 6.12D Clasificación taxonómica: clasificación de organismos ¿Cómo clasifican los biólogos los organismos? La clasificación es el proceso de organizar y agrupar cosas. El estudio científico de cómo se clasifican los organismos se llama taxonomía. La taxonomía es útil porque una vez que un científ
CASE_0001,1092005,endpoint,9,7867848,0.703915,0.703915,0,es,Los biólogos han desarrollado un sistema específico para clasificar todos los organismos vivos que se basa en dividir todos los organismos conocidos en grupos de acuerdo con características comunes que los científicos creen que son ...
CASE_0001,1092005,endpoint,10,7809213,0.702558,0.702558,0,es,¿Por qué los biólogos organizan los seres vivos en grupos? para que los organismos sean más fáciles de estudiar ¿Quién fue el primer científico en desarrollar un sistema de clasificación para los orgainismos?
CASE_0001,1092005,mixed,1,7867852,0.750348,0.750348,0,es,"¿En qué basan los biólogos su clasificación de organismos? ¿En qué basan los biólogos su clasificación de organismos? Respuestas Homología genómica, morfología, comportamiento (incluido trófico y reproductivo), nicho ecológico y ubicación geográfica."
CASE_0001,1092005,mixed,2,7867853,0.749174,0.749174,0,zh,生物学家根据什么对生物进行分类？生物学家根据什么对生物进行分类？基因组同源性
CASE_0001,1092005,mixed,3,7782675,0.731046,0.731046,0,es,"La clasificación biológica representa cómo se relacionan los organismos con las especies como la parte más específica. Los biólogos ordenan los organismos en una jerarquía de grupos y subgrupos basados ​​en similitudes y diferencias, que tienen que ver con cuán estrechamente relacionados están. Una"
CASE_0001,1092005,mixed,4,7809213,0.725019,0.725019,0,zh,为什么生物学家将生物组织成群体？以便更容易研究生物体 谁是第一个开发生物体分类系统的科学家？
CASE_0001,1092005,mixed,5,8402234,0.720575,0.720575,0,es,"La clasificación biológica es el proceso mediante el cual los científicos agrupan los organismos vivos. Los organismos se clasifican según su similitud. Históricamente, la similitud se determinaba examinando las características físicas de un organismo, pero la clasificación moderna utiliza una varie"
CASE_0001,1092005,mixed,6,4384662,0.719607,0.719607,0,es,Los biólogos clasifican los organismos en varios grupos o categorías. Esto permite a los científicos organizar millones de especies de seres vivos basándose en características compartidas y ayudar en la identificación de organismos recién descubiertos.
CASE_0001,1092005,mixed,7,6488850,0.718765,0.718765,0,zh,科学家根据生物体的特征将它们分类，例如细胞数量、这些细胞中是否有细胞核、生物体如何获得能量以及它们如何繁殖。科学家用来对生物进行分类的最基本的组是领域和王国。 .
CASE_0001,1092005,mixed,8,5494425,0.718067,0.718067,0,zh,生物学家将所有这些类别组织成一个分类层次，这是一个根据生物的进化关系对生物进行排名的命名系统。在这个层次结构中，生物从最大、包容性最强的群体（域）到最小、包容性最低的群体（称为物种）进行组织。
CASE_0001,1092005,mixed,9,7867851,0.712551,0.712551,0,es,Los biólogos han desarrollado un sistema específico para clasificar todos los organismos vivos que se basa en dividir todos los organismos conocidos en grupos de acuerdo con características comunes que los científicos creen que son biológicamente importantes.
CASE_0001,1092005,mixed,10,788044,0.711583,0.711583,0,es,"La clasificación biológica representa cómo se relacionan los organismos con las especies como la parte más específica. Los biólogos ordenan a los organismos en una jerarquía de grupos y subgrupos basados ​​en similitudes y diferencias, que tienen que ver con cuán estrechamente relacionados están. La"
CASE_0001,737940,endpoint,1,4393483,0.596411,0.596411,0,es,"Los Demon Deacons de Wake Forest están alineados en un paquete de extensión de cuatro receptores durante un juego de 2012 contra Boston College. La ofensiva de propagación es un esquema ofensivo en el fútbol americano y canadiense que se usa en todos los niveles del juego, incluidos los programas pr"
CASE_0001,737940,endpoint,2,1535688,0.594209,0.594209,0,es,"Los Broncos realmente encarnarán el Orange Rush. La NFL y Nike dieron a conocer los uniformes de Color Rush para los 32 equipos el martes por la mañana. Denver se engalana con un atuendo completamente naranja con su camiseta, pantalones, calcetines y tacos. Ellos también usarán un casco azul con una"
CASE_0001,737940,endpoint,3,6448778,0.592551,0.592551,0,es,"Ãƒâ € šÃ‚Â © 2015 NFL Enterprises LLC. NFL y el diseño del escudo de la NFL son marcas comerciales registradas de la National Football League. Los nombres de los equipos, los logotipos y los diseños de uniformes son marcas comerciales registradas de los equipos indicados. Todas las demás marcas come"
CASE_0001,737940,endpoint,4,1561483,0.589065,0.589065,0,es,La camiseta. La camiseta es la camisa del uniforme. La camiseta es básicamente la identidad de cada jugador y marca su lealtad a un equipo específico. La camiseta debe ser lo suficientemente grande para cubrir las hombreras. Cada camiseta del equipo de la NFL viene con un número diferente para disti
CASE_0001,737940,endpoint,5,5959433,0.587391,0.587391,0,es,"Vamos a empezar en la parte inferior. Después de todo, esta es una historia sobre la evolución, la evolución de la especie televisiva con credenciales del Salón de la Fama, ungida por la red y un halo dorado llamada The NFL Analyst. Anexo A: Deion Luwynn Sanders Sr., también conocido como Neon Deion"
CASE_0001,737940,endpoint,6,7013881,0.586466,0.586466,0,es,Las camisetas de la NFL y las camisetas de réplica son fabricadas por REEBOK u otros fabricantes autorizados. Las camisetas de la NFL suelen ser de NYLON por motivos de desgaste ... mientras que la mayoría de las réplicas son de poliéster. Las camisetas de la NFL (y también las de la universidad) su
CASE_0001,737940,endpoint,7,6692703,0.583363,0.583363,0,zh,NFL 拥有职业运动中最丰富多彩、最有趣的吉祥物。
CASE_0001,737940,endpoint,8,7603500,0.578302,0.578302,1,es,"De lejos, fue el jugador de los Rams más condecorado y honrado durante la década de 1960. Deacon fue un profesional de consenso durante seis años consecutivos desde 1965 hasta 1970 y jugó en ocho Pro Bowls. Fue nombrado Jugador Defensivo del Año de la NFL por sus compañeros en temporadas consecutiva"
CASE_0001,737940,endpoint,9,7955729,0.578041,0.578041,0,es,"La NFL le dice a DeAngelo Williams que no puede usar rosa durante todo el año. Para la NFL, ponerse rosa en los uniformes de las jugadoras es parte del acercamiento a las mujeres durante el Mes de Concientización sobre el Cáncer de Mama. Para el corredor de los Steelers, DeAngelo Williams, es más pe"
CASE_0001,737940,endpoint,10,961218,0.574441,0.574441,0,es,"Quería ser el mejor absoluto, dice Deion Sanders en la serie SportsCentury de ESPN Classic. Deion Sanders es el único jugador que ha aparecido en un Super Bowl y una Serie Mundial. Durante sus primeras cinco temporadas en la NFL, Deion Sanders jugó para los Atlanta Falcons, quienes vestían de blanco"
CASE_0001,737940,mixed,1,4393483,0.612594,0.612594,0,es,"Los Demon Deacons de Wake Forest están alineados en un paquete de extensión de cuatro receptores durante un juego de 2012 contra Boston College. La ofensiva de propagación es un esquema ofensivo en el fútbol americano y canadiense que se usa en todos los niveles del juego, incluidos los programas pr"
CASE_0001,737940,mixed,2,1535688,0.594033,0.594033,0,es,"Los Broncos realmente encarnarán el Orange Rush. La NFL y Nike dieron a conocer los uniformes de Color Rush para los 32 equipos el martes por la mañana. Denver se engalana con un atuendo completamente naranja con su camiseta, pantalones, calcetines y tacos. Ellos también usarán un casco azul con una"
CASE_0001,737940,mixed,3,6448778,0.593124,0.593124,0,es,"Ãƒâ € šÃ‚Â © 2015 NFL Enterprises LLC. NFL y el diseño del escudo de la NFL son marcas comerciales registradas de la National Football League. Los nombres de los equipos, los logotipos y los diseños de uniformes son marcas comerciales registradas de los equipos indicados. Todas las demás marcas come"
CASE_0001,737940,mixed,4,5959433,0.59288,0.59288,0,es,"Vamos a empezar en la parte inferior. Después de todo, esta es una historia sobre la evolución, la evolución de la especie televisiva con credenciales del Salón de la Fama, ungida por la red y un halo dorado llamada The NFL Analyst. Anexo A: Deion Luwynn Sanders Sr., también conocido como Neon Deion"
CASE_0001,737940,mixed,5,1561483,0.586899,0.586899,0,es,La camiseta. La camiseta es la camisa del uniforme. La camiseta es básicamente la identidad de cada jugador y marca su lealtad a un equipo específico. La camiseta debe ser lo suficientemente grande para cubrir las hombreras. Cada camiseta del equipo de la NFL viene con un número diferente para disti
CASE_0001,737940,mixed,6,7013881,0.586386,0.586386,0,es,Las camisetas de la NFL y las camisetas de réplica son fabricadas por REEBOK u otros fabricantes autorizados. Las camisetas de la NFL suelen ser de NYLON por motivos de desgaste ... mientras que la mayoría de las réplicas son de poliéster. Las camisetas de la NFL (y también las de la universidad) su
CASE_0001,737940,mixed,7,961218,0.576879,0.576879,0,es,"Quería ser el mejor absoluto, dice Deion Sanders en la serie SportsCentury de ESPN Classic. Deion Sanders es el único jugador que ha aparecido en un Super Bowl y una Serie Mundial. Durante sus primeras cinco temporadas en la NFL, Deion Sanders jugó para los Atlanta Falcons, quienes vestían de blanco"
CASE_0001,737940,mixed,8,6692703,0.576411,0.576411,0,zh,NFL 拥有职业运动中最丰富多彩、最有趣的吉祥物。
CASE_0001,737940,mixed,9,3945369,0.576282,0.576282,0,es,"Demon Deacon. (Redirigido de Deacs) El Demon Deacon que viaja al campo con su motocicleta se ha convertido en una tradición durante muchos juegos en casa de Wake Forest no solo para fútbol, ​​sino también para baloncesto y fútbol. El Demon Deacon es la mascota de Wake Forest University, una escuela"
CASE_0001,737940,mixed,10,528519,0.575882,0.575882,0,zh,在 NFL 中，联盟要求教练员穿着可在球队商店购买的服装，据说是为了增加球队装备的购买量。
CASE_0001,1000000,endpoint,1,3782789,0.662558,0.662558,0,es,"Sin embargo, desde 1983, se encuentra disponible un producto llamado insulina humana biosintética. Esta insulina no proviene del páncreas humano; se produce en un laboratorio mediante la introducción de un gen humano sintético (creado por el hombre) en bacterias o levaduras. La insulina es una hormo"
CASE_0001,1000000,endpoint,2,2877264,0.643744,0.643744,0,es,"La insulina se puede producir a partir del páncreas de los cerdos o las vacas. Las versiones humanas se pueden hacer modificando versiones de cerdo o tecnología recombinante. Viene en tres tipos principales de acción corta (como la insulina regular), de acción intermedia (como la insulina NPH) y de"
CASE_0001,1000000,endpoint,3,1857541,0.641774,0.641774,0,es,"Una enfermera en 1938 verifica la cantidad de insulina en una aguja. Durante muchas décadas, la única insulina disponible para las personas con diabetes provino del páncreas de ganado vacuno o porcino. La insulina de animales todavía está disponible fuera de los EE. UU. Y es más barata que una versi"
CASE_0001,1000000,endpoint,4,1882294,0.639457,0.639457,0,es,"La insulina para inyección solía provenir estrictamente de fuentes animales (células del páncreas de vaca y cerdo). La mayor parte de la insulina que se utiliza hoy en día es sintética, elaborada mediante síntesis bioquímica para igualar de forma idéntica la actividad biológica de la insulina produc"
CASE_0001,1000000,endpoint,5,1883752,0.638528,0.638528,0,es,"La insulina se sintetiza en cantidades significativas solo en las células beta del páncreas. Se secreta principalmente en respuesta a concentraciones elevadas de glucosa en sangre. Por tanto, la insulina puede regular la glucosa en sangre y el cuerpo detecta y responde al aumento de la glucosa en sa"
CASE_0001,1000000,endpoint,6,3639919,0.634169,0.634169,0,es,"La insulina se produce en los islotes de Langerhans en el páncreas. El nombre insulina proviene del latín ""insula"" para isla de las células que producen la hormona en el páncreas. Tiene un peso molecular de 5808 Da. La insulina se produce en los islotes de Langerhans en el páncreas. El nombre insuli"
CASE_0001,1000000,endpoint,7,961686,0.63389,0.63389,0,es,"En el pasado, toda la insulina disponible comercialmente provenía del páncreas de vacas o cerdos. Las insulinas de cerdo y de res son similares a la insulina humana, difiriendo solo en uno o unos pocos aminoácidos (bloques de construcción de proteínas). Sin embargo, incluso una pequeña diferencia es"
CASE_0001,1000000,endpoint,8,3037732,0.633261,0.633261,0,es,La insulina es sintetizada por el _____ del ______.
CASE_0001,1000000,endpoint,9,1883747,0.630859,0.630859,0,es,"La insulina es una hormona importante para el metabolismo y la utilización de la energía de los nutrientes ingeridos, especialmente la glucosa. La insulina se produce en los islotes de Langerhans en el páncreas. El nombre insulina proviene del latín ""insula"" para isla de las células que producen la"
CASE_0001,1000000,endpoint,10,5824768,0.630102,0.630102,0,es,¿Qué son la insulina? La insulina es una hormona que se produce de forma natural en el cuerpo y también se puede administrar mediante inyección como tratamiento para la diabetes. La insulina natural es producida por las células beta de los islotes de Langerhans ubicados en el páncreas. Ayuda a las c
CASE_0001,1000000,mixed,1,3782789,0.686285,0.686285,0,es,"Sin embargo, desde 1983, se encuentra disponible un producto llamado insulina humana biosintética. Esta insulina no proviene del páncreas humano; se produce en un laboratorio mediante la introducción de un gen humano sintético (creado por el hombre) en bacterias o levaduras. La insulina es una hormo"
CASE_0001,1000000,mixed,2,1882294,0.660757,0.660757,0,es,"La insulina para inyección solía provenir estrictamente de fuentes animales (células del páncreas de vaca y cerdo). La mayor parte de la insulina que se utiliza hoy en día es sintética, elaborada mediante síntesis bioquímica para igualar de forma idéntica la actividad biológica de la insulina produc"
CASE_0001,1000000,mixed,3,1883752,0.658257,0.658257,0,es,"La insulina se sintetiza en cantidades significativas solo en las células beta del páncreas. Se secreta principalmente en respuesta a concentraciones elevadas de glucosa en sangre. Por tanto, la insulina puede regular la glucosa en sangre y el cuerpo detecta y responde al aumento de la glucosa en sa"
CASE_0001,1000000,mixed,4,1857541,0.653163,0.653163,0,es,"Una enfermera en 1938 verifica la cantidad de insulina en una aguja. Durante muchas décadas, la única insulina disponible para las personas con diabetes provino del páncreas de ganado vacuno o porcino. La insulina de animales todavía está disponible fuera de los EE. UU. Y es más barata que una versi"
CASE_0001,1000000,mixed,5,3037732,0.651743,0.651743,0,zh,胰岛素由______的_____合成。
CASE_0001,1000000,mixed,6,2877264,0.64893,0.64893,0,es,"La insulina se puede producir a partir del páncreas de los cerdos o las vacas. Las versiones humanas se pueden hacer modificando versiones de cerdo o tecnología recombinante. Viene en tres tipos principales de acción corta (como la insulina regular), de acción intermedia (como la insulina NPH) y de"
CASE_0001,1000000,mixed,7,1621472,0.647463,0.647463,0,es,"La insulina es una hormona producida por un órgano ubicado detrás del estómago llamado páncreas. Aquí, la insulina es liberada al torrente sanguíneo por células especializadas llamadas células beta que se encuentran en áreas del páncreas llamadas islotes de Langerhans (el término insulina proviene d"
CASE_0001,1000000,mixed,8,5824768,0.646739,0.646739,0,es,¿Qué son la insulina? La insulina es una hormona que se produce de forma natural en el cuerpo y también se puede administrar mediante inyección como tratamiento para la diabetes. La insulina natural es producida por las células beta de los islotes de Langerhans ubicados en el páncreas. Ayuda a las c
CASE_0001,1000000,mixed,9,3639919,0.646534,0.646534,0,es,"La insulina se produce en los islotes de Langerhans en el páncreas. El nombre insulina proviene del latín ""insula"" para isla de las células que producen la hormona en el páncreas. Tiene un peso molecular de 5808 Da. La insulina se produce en los islotes de Langerhans en el páncreas. El nombre insuli"
CASE_0001,1000000,mixed,10,1883747,0.646424,0.646424,0,es,"La insulina es una hormona importante para el metabolismo y la utilización de la energía de los nutrientes ingeridos, especialmente la glucosa. La insulina se produce en los islotes de Langerhans en el páncreas. El nombre insulina proviene del latín ""insula"" para isla de las células que producen la"
CASE_0001,1000004,endpoint,1,5921505,0.726404,0.726404,0,zh,诺拉这个名字起源于爱尔兰。诺拉的意思是光荣的。诺拉通常用作女孩的名字。它由 5 个字母和 2 个音节组成，发音为 No-rah。
CASE_0001,1000004,endpoint,2,7264267,0.72628,0.72628,0,zh,诺拉这个名字起源于爱尔兰。诺拉的意思是光荣的。诺拉通常用作女孩的名字。它由 4 个字母和 2 个音节组成，发音为 No-ra。
CASE_0001,1000004,endpoint,3,5951081,0.720358,0.720358,0,zh,Norah 是一个源自英语的名字，源自 Honora 和 Eleanora 的名字。诺拉这个名字的意思是荣誉。诺拉这个名字最常见的变体是诺拉。
CASE_0001,1000004,endpoint,4,7264265,0.71018,0.71018,0,zh,Norah、Noora、Noorah、Norma Nora 或 Norah 是意大利语、英语、爱尔兰语、阿尔巴尼亚语、斯堪的纳维亚语、阿拉伯语和波罗的海女性个人名字。它主要起源于Honora（也称Honoria）的缩写，这是一个常见的盎格鲁-诺曼语名称，最终源自拉丁语Honor（具有该含义）。在匈牙利，NÃƒÆ'Ã‚Â³ra 这个名字起源于 EleonÃƒÆ'Ã‚Â³ra 或 Eleanor 的缩写。
CASE_0001,1000004,endpoint,5,5951083,0.702752,0.702752,0,zh,Nora 是一个源自英语的名字，源自 Honora 和 Eleanora 的名字。诺拉这个名字的意思是荣誉。诺拉这个名字最常见的变体是诺拉。
CASE_0001,1000004,endpoint,6,5951085,0.702073,0.702073,0,zh,Nora 是一个源自英语的名字，源自 Honora 和 Eleanora 的名字。诺拉这个名字的意思是荣誉。诺拉这个名字最常见的变体是诺拉。昵称包括 Nor、Nory、No-No 和 Rah。
CASE_0001,1000004,endpoint,7,5951087,0.69966,0.69966,0,zh,备注：Norah 是一个源自英语的名字，源自 Honora 和 Eleanora 的名字。诺拉这个名字的意思是荣誉。诺拉这个名字最常见的变体是诺拉。昵称包括 Nor、Nory、No-No 和 Rah。
CASE_0001,1000004,endpoint,8,5951082,0.698889,0.698889,0,zh,Norah 是一个源自英语的名字，源自 Honora 和 Eleanora 的名字。诺拉这个名字的意思是荣誉。诺拉这个名字最常见的变体是诺拉。昵称包括 Nor、Nory、No-No 和 Rah。根据社会保障管理局的数据，诺拉在 2013 年排名第 186。
CASE_0001,1000004,endpoint,9,4669442,0.694142,0.694142,0,zh,诺拉 [no-ra]ÃƒÂ¢Ã‚â€“Ã‚Â² 作为女孩的名字，发音为 NOR-ah。它起源于英语、希腊语和拉丁语，Nora 的意思是光；尊贵的女人。简称 Eleanora（希腊语）光、Honora（拉丁语）荣誉女性和 Leonora。也用作独立名称。在苏格兰，诺拉经常被用作诺曼的女性形式。
CASE_0001,1000004,endpoint,10,4367541,0.691176,0.691176,0,zh,诺拉的意思。英文名。在英文中，Nora 这个名字的意思是——Eleanora light 和 Honora Honor 的缩写。 .. 诺拉这个名字的其他来源包括-英语、希腊语、希伯来语、意大利语、爱尔兰语、法语、希腊语。诺拉这个名字最常被用作女孩名或女性名。英语名字含义-埃莉诺拉光和霍诺拉荣誉的缩写.. Origin-English.ther 名字Nora 的起源包括英语、希腊语、希伯来语、意大利语、爱尔兰语、法语、希腊语。Nora 这个名字最常被用作女孩名或女性名。英文名称含义-Eleanora light 和 Honora Honor 的缩写。 .起源-英语。
CASE_0001,1000004,mixed,1,7264267,0.745654,0.745654,0,zh,诺拉这个名字起源于爱尔兰。诺拉的意思是光荣的。诺拉通常用作女孩的名字。它由 4 个字母和 2 个音节组成，发音为 No-ra。
CASE_0001,1000004,mixed,2,5921505,0.744784,0.744784,0,zh,诺拉这个名字起源于爱尔兰。诺拉的意思是光荣的。诺拉通常用作女孩的名字。它由 5 个字母和 2 个音节组成，发音为 No-rah。
CASE_0001,1000004,mixed,3,5951081,0.733527,0.733527,0,zh,Norah 是一个源自英语的名字，源自 Honora 和 Eleanora 的名字。诺拉这个名字的意思是荣誉。诺拉这个名字最常见的变体是诺拉。
CASE_0001,1000004,mixed,4,5951083,0.71757,0.71757,0,zh,Nora 是一个源自英语的名字，源自 Honora 和 Eleanora 的名字。诺拉这个名字的意思是荣誉。诺拉这个名字最常见的变体是诺拉。
CASE_0001,1000004,mixed,5,5951085,0.713618,0.713618,0,zh,Nora 是一个源自英语的名字，源自 Honora 和 Eleanora 的名字。诺拉这个名字的意思是荣誉。诺拉这个名字最常见的变体是诺拉。昵称包括 Nor、Nory、No-No 和 Rah。
CASE_0001,1000004,mixed,6,5951087,0.711253,0.711253,0,zh,备注：Norah 是一个源自英语的名字，源自 Honora 和 Eleanora 的名字。诺拉这个名字的意思是荣誉。诺拉这个名字最常见的变体是诺拉。昵称包括 Nor、Nory、No-No 和 Rah。
CASE_0001,1000004,mixed,7,8298052,0.710846,0.710846,0,zh,诺拉（姓名）关于其他用途，请参阅诺拉。诺拉或诺拉是意大利语、英语、爱尔兰语、阿尔巴尼亚语、斯堪的纳维亚语和波罗的海的女性个人名字。它主要起源于Honora（也称Honoria）的缩写，这是一个常见的盎格鲁-诺曼语名称，最终源自拉丁语Honor（具有该含义）。
CASE_0001,1000004,mixed,8,5951082,0.710765,0.710765,0,zh,Norah 是一个源自英语的名字，源自 Honora 和 Eleanora 的名字。诺拉这个名字的意思是荣誉。诺拉这个名字最常见的变体是诺拉。昵称包括 Nor、Nory、No-No 和 Rah。根据社会保障管理局的数据，诺拉在 2013 年排名第 186。
CASE_0001,1000004,mixed,9,4669442,0.709091,0.709091,0,zh,诺拉 [no-ra]ÃƒÂ¢Ã‚â€“Ã‚Â² 作为女孩的名字，发音为 NOR-ah。它起源于英语、希腊语和拉丁语，Nora 的意思是光；尊贵的女人。简称 Eleanora（希腊语）光、Honora（拉丁语）荣誉女性和 Leonora。也用作独立名称。在苏格兰，诺拉经常被用作诺曼的女性形式。
CASE_0001,1000004,mixed,10,7264265,0.708766,0.708766,0,zh,Norah、Noora、Noorah、Norma Nora 或 Norah 是意大利语、英语、爱尔兰语、阿尔巴尼亚语、斯堪的纳维亚语、阿拉伯语和波罗的海女性个人名字。它主要起源于Honora（也称Honoria）的缩写，这是一个常见的盎格鲁-诺曼语名称，最终源自拉丁语Honor（具有该含义）。在匈牙利，NÃƒÆ'Ã‚Â³ra 这个名字起源于 EleonÃƒÆ'Ã‚Â³ra 或 Eleanor 的缩写。
CASE_0001,1000006,endpoint,1,1503871,0.724724,0.724724,0,es,"Como ocurre con la mayoría de los otros metales, el hierro se extrae de debajo de la superficie terrestre. Aproximadamente el 10% de la corteza terrestre está formada por hierro, lo que lo convierte en uno de los elementos más abundantes. El hierro proviene del mineral de hierro, que es una combinac"
CASE_0001,1000006,endpoint,2,6448659,0.71487,0.71487,0,es,"ARCHIVO PDF HAGA CLIC AQUÍ PARA OBTENER LA HOJA DE TRABAJO IMPRIMIBLE. El mineral de hierro se puede encontrar en todo el mundo, en forma de rocas y otros minerales. Para ser económicamente viable para la minería, el mineral de hierro debe contener al menos un 20% de hierro. El mineral de magnetita"
CASE_0001,1000006,endpoint,3,1902466,0.706461,0.706461,0,es,"Mineral de hierro. El mineral de hierro se extrajo por primera vez en Australia Occidental alrededor del cambio de siglo a partir de pequeños depósitos al este de Perth. Sin embargo, fue en el extremo norte y en Pilbara donde evolucionó la principal industria de mineral de hierro del estado. Sonido"
CASE_0001,1000006,endpoint,4,811524,0.701944,0.701944,0,es,"El mineral de hierro se puede encontrar en todo el mundo, en forma de rocas y otros minerales. Para ser económicamente viable para la minería, el mineral de hierro debe contener al menos un 20% de hierro. El mineral de magnetita ÃƒÂ ¢ Ã‚â‚¬Ã‚Â¦ tiene la mayor proporción de hierro, con un 65%. El min"
CASE_0001,1000006,endpoint,5,4258391,0.698186,0.698186,0,es,"El hierro se conoce desde la antigüedad. Es probable que el primer hierro utilizado por los humanos provenga de meteoritos. La mayoría de los objetos que caen a la tierra desde el espacio son pedregosos, pero una pequeña proporción, como la que se muestra en la imagen, son meteoritos de hierro con u"
CASE_0001,1000006,endpoint,6,7264254,0.694625,0.694625,0,es,"En el pasado, India ha sido líder mundial, pero ahora es el cuarto productor más grande. El 95% del mineral de hierro del país proviene de Orissa, Chhattisgarh, Jharkhand, Madhya Pradesh, Goa y Karnataka. Los mayores depósitos del país se encuentran en el estado de Orissa."
CASE_0001,1000006,endpoint,7,3368646,0.694421,0.694421,0,es,"El mineral de hierro se compone de rocas y minerales de los que se puede extraer hierro. El mineral se encuentra con mayor frecuencia en forma de hematita y magnetita, aunque también son comunes los tipos de goethita, limonita y siderita. Aproximadamente el 98 por ciento del mineral de hierro produc"
